date,CAD,AUD,JPY,NZD,NOK,SEK,CHF,GBP,EUR
20031231,1.3298,1.2923,107.13,1.5251,6.666,7.195,1.238,0.5605,1.2597
20040101,,,,,,,,,
20040102,1.32,1.29,106.95,1.5179,6.659,7.1903,1.239,0.5586,1.2592
20040105,1.3017,1.2803,106.1,1.4888,6.6586,7.1671,1.2322,0.5529,1.2679
20040106,1.2984,1.2824,106.2,1.4888,6.6985,7.1347,1.2272,0.5481,1.2773
20040107,1.3012,1.2884,106.19,1.4888,6.809,7.18,1.2385,0.5497,1.2665
20040108,1.2895,1.279,106.17,1.4791,6.8115,7.138,1.2253,0.5453,1.2772
20040109,1.2858,1.269,106.54,1.4661,6.718,7.085,1.219,0.5414,1.2853
20040112,1.284,1.2735,106.48,1.4616,6.731,7.126,1.2225,0.5402,1.2802
20040113,1.2867,1.2729,106.25,1.4652,6.7216,7.1761,1.2262,0.5425,1.2735
20040114,1.2855,1.2866,106.06,1.4641,6.716,7.2175,1.2268,0.5432,1.2726
20040115,1.2984,1.299,106.1,1.4859,6.826,7.291,1.2422,0.5493,1.2588
20040116,1.305,1.2975,106.87,1.5006,6.9536,7.4085,1.2659,0.5557,1.2395
20040119,,,,,,,,,
20040120,1.3002,1.2861,107.17,1.4986,6.852,7.288,1.2468,0.5498,1.2584
20040121,1.2932,1.3018,106.84,1.4908,6.794,7.216,1.2426,0.5466,1.2617
20040122,1.2835,1.297,106.08,1.4773,6.7705,7.169,1.2338,0.5421,1.2717
20040123,1.2963,1.3115,106.21,1.4877,6.8282,7.257,1.243,0.5494,1.261
20040126,1.2937,1.313,106.15,1.4865,6.864,7.308,1.2484,0.5495,1.2552
20040127,1.2812,1.3048,105.56,1.4717,6.813,7.245,1.2389,0.5471,1.2643
20040128,1.284,1.3218,105.52,1.4738,6.9197,7.249,1.243,0.5444,1.262
20040129,1.3184,1.334,106.09,1.4986,7.073,7.41,1.2621,0.5521,1.2389
20040130,1.3115,1.3265,105.84,1.4914,7.0161,7.412,1.2593,0.549,1.2452
20040202,1.3217,1.3385,105.59,1.4874,6.9836,7.3927,1.2628,0.55,1.2426
20040203,1.307,1.3374,105.36,1.4695,6.954,7.319,1.2478,0.5441,1.2561
20040204,1.3116,1.333,105.53,1.4611,6.97,7.322,1.2497,0.5454,1.2552
20040205,1.3063,1.3318,105.52,1.4531,6.955,7.2985,1.2443,0.5441,1.2606
20040206,1.3023,1.3297,105.57,1.4486,6.89,7.183,1.2343,0.5417,1.2694
20040209,1.2887,1.3304,105.68,1.4378,6.8625,7.205,1.2373,0.5382,1.2672
20040210,1.2798,1.3289,105.55,1.43,6.933,7.174,1.2331,0.5348,1.2727
20040211,1.2723,1.3178,105.37,1.4298,6.916,7.1295,1.2293,0.5305,1.2815
20040212,1.2679,1.3188,105.42,1.4292,6.9125,7.138,1.2305,0.5288,1.2807
20040213,1.2698,1.3148,105.6,1.4284,6.921,7.161,1.2372,0.5311,1.2751
20040216,,,,,,,,,
20040217,1.2533,1.3108,105.8,1.413,6.8416,7.158,1.2269,0.5251,1.2848
20040218,1.261,1.3182,106.37,1.4194,6.883,7.18,1.2299,0.5257,1.2812
20040219,1.2639,1.3283,107.09,1.4269,6.9265,7.2265,1.2426,0.5285,1.2685
20040220,1.292,1.3442,108.83,1.4618,7.006,7.311,1.2572,0.5357,1.2563
20040223,1.2915,1.3363,108.22,1.4639,6.998,7.314,1.2555,0.5352,1.2569
20040224,1.2807,1.3283,108.11,1.448,6.945,7.2565,1.2401,0.5291,1.2692
20040225,1.295,1.337,108.99,1.4541,7.0675,7.3845,1.2587,0.5331,1.2503
20040226,1.2982,1.3433,109.59,1.4548,7.0535,7.411,1.2662,0.5374,1.2444
20040227,1.2958,1.3405,109.26,1.4594,7.047,7.433,1.268,0.5384,1.2441
20040301,1.2945,1.3395,108.93,1.451,6.986,7.439,1.2703,0.5353,1.2431
20040302,1.3141,1.3437,110.27,1.4686,7.1325,7.5925,1.2963,0.5439,1.2212
20040303,1.347,1.348,110.25,1.5072,7.1408,7.6435,1.3038,0.5497,1.2088
20040304,1.3282,1.3326,110.74,1.4934,7.093,7.533,1.2902,0.5479,1.2225
20040305,1.318,1.3191,111.42,1.4832,6.999,7.3975,1.2726,0.5427,1.2401
20040308,1.324,1.3235,112.12,1.483,6.986,7.408,1.2788,0.5414,1.2371
20040309,1.3098,1.3188,111.2,1.4643,6.9225,7.366,1.2707,0.5436,1.2428
20040310,1.3358,1.3275,111.04,1.5026,7.087,7.497,1.29,0.5556,1.2226
20040311,1.3585,1.3228,110.89,1.5497,6.9925,7.5034,1.2784,0.5553,1.2268
20040312,1.3652,1.3385,110.82,1.5535,6.9675,7.595,1.2865,0.5573,1.2191
20040315,1.3607,1.3322,110.48,1.554,6.936,7.552,1.2785,0.5558,1.2243
20040316,1.3493,1.3333,108.95,1.5392,6.89,7.536,1.28,0.5523,1.227
20040317,1.3528,1.3419,108.18,1.5432,6.939,7.573,1.2836,0.5515,1.2197
20040318,1.3294,1.329,106.6,1.5202,6.8809,7.476,1.2572,0.5446,1.2392
20040319,1.3378,1.331,106.97,1.5251,6.917,7.5244,1.271,0.5473,1.2269
20040322,1.3249,1.328,106.84,1.5063,6.815,7.4475,1.256,0.541,1.2368
20040323,1.3287,1.332,106.63,1.5124,6.855,7.4975,1.2603,0.5405,1.2311
20040324,1.3355,1.3385,106.23,1.5251,6.8915,7.601,1.268,0.5449,1.2213
20040325,1.3501,1.3303,106.06,1.5444,6.955,7.624,1.275,0.5525,1.217
20040326,1.3463,1.3194,105.93,1.5427,6.985,7.662,1.2878,0.5524,1.2092
20040329,1.3362,1.3097,105.52,1.5316,6.944,7.6305,1.2872,0.5506,1.2141
20040330,1.3278,1.308,105.61,1.5225,6.901,7.592,1.279,0.547,1.2202
20040331,1.3123,1.31,104.18,1.5038,6.86,7.55,1.2677,0.5435,1.2292
20040401,1.3036,1.3101,103.7,1.4975,6.82,7.465,1.2627,0.5387,1.2358
20040402,1.3186,1.314,104.55,1.5191,6.931,7.616,1.2932,0.5467,1.2109
20040405,1.3278,1.3152,105.36,1.5392,6.97,7.654,1.3049,0.5513,1.2008
20040406,1.3132,1.3095,105.9,1.5284,6.932,7.62,1.2928,0.5442,1.2089
20040407,1.3031,1.313,105.2,1.5135,6.8675,7.53,1.2769,0.5432,1.2171
20040408,1.3141,1.326,106.1,1.5198,6.9475,7.5825,1.2829,0.5457,1.2088
20040409,1.3118,1.3292,106.45,1.5158,6.93,7.578,1.2819,0.5458,1.2102
20040412,1.3026,1.3377,105.5,1.5092,6.98,7.605,1.284,0.5447,1.2068
20040413,1.325,1.3363,106.96,1.5298,6.956,7.6825,1.3025,0.5507,1.1923
20040414,1.3626,1.3445,108.53,1.5773,6.944,7.699,1.2992,0.5586,1.194
20040415,1.3552,1.3485,108.58,1.5716,6.945,7.7185,1.3036,0.5623,1.1914
20040416,1.3412,1.3445,107.69,1.5608,6.8855,7.65,1.2912,0.5554,1.2025
20040419,1.3417,1.3467,108.5,1.5542,6.895,7.661,1.2908,0.5539,1.2019
20040420,1.3567,1.3534,108.43,1.5785,6.956,7.702,1.308,0.5582,1.191
20040421,1.3665,1.359,109.55,1.6038,6.971,7.733,1.312,0.5643,1.1853
20040422,1.3693,1.359,109.85,1.6,6.9475,7.71,1.3136,0.5655,1.1861
20040423,1.3723,1.3612,109.38,1.5995,6.997,7.751,1.3202,0.5658,1.1802
20040426,1.3633,1.3559,108.55,1.5883,6.965,7.696,1.3111,0.56,1.1851
20040427,1.3633,1.3517,109.48,1.5868,6.902,7.6375,1.2968,0.5579,1.1927
20040428,1.3827,1.3672,109.85,1.608,6.919,7.71,1.3095,0.5643,1.183
20040429,1.3893,1.3697,109.96,1.6088,6.844,7.648,1.2951,0.5633,1.1945
20040430,1.387,1.3711,110.37,1.6021,6.8725,7.6425,1.2984,0.5636,1.1975
20040503,1.3893,1.374,110.34,1.5977,6.894,7.66,1.301,0.5643,1.1937
20040504,1.3729,1.3702,110.02,1.5803,6.804,7.57,1.283,0.5584,1.2076
20040505,1.363,1.3725,108.5,1.5733,6.7115,7.5085,1.2745,0.5577,1.2165
20040506,1.3816,1.3784,109.58,1.5835,6.736,7.526,1.2833,0.5574,1.209
20040507,1.4223,1.3858,112.3,1.6213,6.809,7.654,1.302,0.5605,1.1885
20040510,1.4472,1.3934,114.03,1.6578,6.891,7.7526,1.303,0.5642,1.1834
20040511,1.4382,1.3866,113.67,1.6548,6.969,7.7725,1.3045,0.57,1.1818
20040512,1.4364,1.3878,113.21,1.6372,6.876,7.69,1.289,0.5636,1.1911
20040513,1.4531,1.397,114.25,1.6611,6.9325,7.75,1.3076,0.5687,1.1801
20040514,1.4503,1.3928,114.3,1.6556,6.906,7.7435,1.3005,0.5691,1.1874
20040517,1.452,1.3855,114.1,1.6556,6.883,7.65,1.279,0.5651,1.2009
20040518,1.4565,1.3913,114.06,1.6681,6.913,7.635,1.2824,0.5651,1.1971
20040519,1.4331,1.3769,112.77,1.6447,6.888,7.576,1.2778,0.5609,1.2015
20040520,1.443,1.3705,113.18,1.6562,6.921,7.607,1.288,0.5647,1.1926
20040521,1.4269,1.3734,112.09,1.6361,6.845,7.555,1.2797,0.5593,1.2009
20040524,1.4323,1.3697,112.66,1.642,6.8735,7.597,1.2821,0.5584,1.1978
20040525,1.4164,1.3763,112.21,1.6213,6.802,7.55,1.269,0.5514,1.2107
20040526,1.4166,1.3705,111.7,1.6163,6.7745,7.5215,1.2724,0.5512,1.2102
20040527,1.393,1.358,110.77,1.5743,6.7015,7.417,1.246,0.5444,1.2274
20040528,1.401,1.3666,110.18,1.5911,6.7256,7.4579,1.2533,0.5456,1.2217
20040531,,,,,,,,,
20040601,1.415,1.3687,110.45,1.5903,6.7055,7.4514,1.251,0.5447,1.221
20040602,1.4347,1.3618,110.28,1.6051,6.697,7.4525,1.2459,0.544,1.225
20040603,1.4601,1.3606,111.14,1.6236,6.719,7.497,1.252,0.5439,1.2205
20040604,1.4447,1.3505,111.27,1.6147,6.679,7.4575,1.244,0.5445,1.2258
20040607,1.4198,1.345,109.61,1.5878,6.6507,7.4123,1.2371,0.5439,1.232
20040608,1.4265,1.3468,109.77,1.5946,6.678,7.4225,1.2373,0.5446,1.2273
20040609,1.4451,1.3541,109.74,1.6119,6.761,7.542,1.2526,0.5467,1.2097
20040610,1.432,1.3572,109.33,1.576,6.825,7.555,1.2442,0.5441,1.211
20040611,1.4468,1.3656,110.09,1.5898,6.918,7.628,1.2597,0.5502,1.2011
20040614,1.4529,1.3682,111.15,1.5987,6.895,7.605,1.257,0.551,1.2073
20040615,1.4368,1.3699,109.59,1.5785,6.837,7.5448,1.2504,0.5471,1.2139
20040616,1.4556,1.3772,110.15,1.5888,6.9355,7.621,1.2678,0.5476,1.2006
20040617,1.462,1.3752,109.63,1.6021,6.93,7.6055,1.2565,0.5452,1.204
20040618,1.4482,1.3645,108.65,1.5944,6.888,7.556,1.2443,0.5444,1.2118
20040621,1.4482,1.364,108.57,1.5936,6.906,7.551,1.2469,0.5461,1.211
20040622,1.4588,1.3592,109,1.5954,6.891,7.5825,1.251,0.5489,1.2092
20040623,1.4567,1.3614,108.64,1.5977,6.926,7.591,1.2536,0.5499,1.209
20040624,1.4294,1.343,107.1,1.578,6.873,7.532,1.2425,0.549,1.217
20040625,1.4306,1.3489,107.82,1.5711,6.839,7.546,1.2504,0.5489,1.2145
20040628,1.429,1.3435,107.95,1.5596,6.819,7.499,1.2482,0.5466,1.2193
20040629,1.4476,1.3465,108.18,1.581,6.9038,7.5325,1.2615,0.5528,1.2124
20040630,1.4384,1.3407,109.43,1.5818,6.938,7.525,1.252,0.5517,1.2179
20040701,1.4213,1.3325,108.24,1.5625,6.9715,7.546,1.2509,0.5507,1.2158
20040702,1.4035,1.3254,108.6,1.5461,6.9218,7.466,1.2336,0.5464,1.2307
20040705,,,,,,,,,
20040706,1.399,1.3261,109.24,1.538,6.8754,7.4761,1.2345,0.5428,1.229
20040707,1.3827,1.3196,108.38,1.523,6.807,7.415,1.2264,0.5385,1.2384
20040708,1.3848,1.3164,108.76,1.5221,6.843,7.413,1.2247,0.5386,1.239
20040709,1.3839,1.3207,108.21,1.5198,6.8325,7.4276,1.2258,0.5389,1.2388
20040712,1.3736,1.3188,108.24,1.5124,6.816,7.421,1.2243,0.5365,1.2409
20040713,1.3858,1.3259,109.37,1.5251,6.914,7.485,1.2391,0.5394,1.2302
20040714,1.3841,1.3225,109.13,1.5333,6.855,7.44,1.2288,0.5387,1.2385
20040715,1.3822,1.324,109.52,1.537,6.884,7.4281,1.234,0.5392,1.2373
20040716,1.368,1.3092,108.77,1.5195,6.823,7.391,1.2267,0.5345,1.2437
20040719,1.3635,1.3082,108.28,1.5172,6.825,7.399,1.2281,0.5338,1.2431
20040720,1.3674,1.3099,108.38,1.5218,6.866,7.439,1.2381,0.5389,1.2377
20040721,1.4023,1.3242,110.1,1.5681,6.935,7.5175,1.2549,0.5448,1.2224
20040722,1.3982,1.3136,109.68,1.5557,6.916,7.494,1.2461,0.5414,1.2273
20040723,1.4081,1.3219,110.11,1.5723,7.0135,7.587,1.2632,0.5458,1.2122
20040726,1.4104,1.332,110.08,1.5694,6.9825,7.5825,1.2634,0.5437,1.2135
20040727,1.4273,1.3353,111.09,1.5936,7.052,7.637,1.275,0.5489,1.2056
20040728,1.4327,1.3309,111.78,1.5931,7.006,7.656,1.2761,0.5488,1.2046
20040729,1.4298,1.3259,111.88,1.578,7.016,7.6545,1.2754,0.5502,1.207
20040730,1.4215,1.3296,111.39,1.5723,7.009,7.6805,1.2796,0.55,1.2032
20040802,1.4201,1.3314,111.08,1.561,7.023,7.659,1.2784,0.5473,1.2034
20040803,1.4192,1.3185,110.6,1.5504,7,7.6375,1.2789,0.5482,1.2051
20040804,1.4211,1.3152,111.29,1.5501,6.9725,7.634,1.2748,0.548,1.2057
20040805,1.4209,1.3178,111.53,1.5509,6.9325,7.6275,1.2764,0.5485,1.205
20040806,1.399,1.31,110.05,1.5295,6.809,7.486,1.2515,0.5417,1.2272
20040809,1.3943,1.3165,110.57,1.5284,6.772,7.491,1.2549,0.5434,1.2261
20040810,1.3976,1.3139,110.79,1.5267,6.774,7.472,1.2528,0.5439,1.2306
20040811,1.4021,1.324,110.78,1.5291,6.824,7.5285,1.2605,0.547,1.2222
20040812,1.4031,1.3323,111.14,1.5209,6.784,7.531,1.2587,0.5491,1.2224
20040813,1.3966,1.3092,110.67,1.5035,6.701,7.465,1.2405,0.5425,1.2354
20040816,1.3949,1.3076,110.64,1.5056,6.701,7.481,1.2438,0.5437,1.2333
20040817,1.399,1.308,110.07,1.5042,6.727,7.486,1.2471,0.5468,1.2329
20040818,1.3996,1.3074,109.71,1.5063,6.759,7.502,1.2496,0.5487,1.2299
20040819,1.3803,1.2964,109.34,1.4894,6.692,7.449,1.242,0.5461,1.2368
20040820,1.3816,1.298,109.32,1.4859,6.6955,7.464,1.2489,0.5491,1.2324
20040823,1.392,1.3065,109.47,1.4981,6.779,7.525,1.265,0.5512,1.2196
20040824,1.4156,1.3048,109.63,1.5328,6.866,7.574,1.2725,0.5576,1.2099
20040825,1.4162,1.3047,110.38,1.5354,6.889,7.58,1.2734,0.5566,1.209
20040826,1.4265,1.3123,109.73,1.5411,6.9072,7.558,1.2746,0.5574,1.2084
20040827,1.4205,1.3104,109.51,1.5279,6.9577,7.584,1.283,0.558,1.2025
20040830,1.4284,1.3174,109.84,1.5361,6.9618,7.5694,1.279,0.5579,1.2049
20040831,1.4142,1.3166,109,1.5235,6.8848,7.492,1.2641,0.5546,1.2183
20040901,1.4207,1.3071,109.62,1.5225,6.856,7.4925,1.2615,0.5574,1.2179
20040902,1.4384,1.2995,109.52,1.5432,6.835,7.5045,1.2615,0.5582,1.2164
20040903,1.4493,1.3005,110.47,1.5492,6.904,7.574,1.2713,0.5631,1.2052
20040906,,,,,,,,,
20040907,1.4424,1.2882,109.32,1.5466,6.895,7.549,1.2701,0.5639,1.2093
20040908,1.4347,1.2905,109.22,1.5389,6.853,7.491,1.2624,0.5592,1.2164
20040909,1.4535,1.2878,109.69,1.5363,6.801,7.468,1.264,0.5601,1.2189
20040910,1.4351,1.288,109.33,1.5223,6.785,7.406,1.256,0.5562,1.2282
20040913,1.437,1.3,110.13,1.5253,6.816,7.424,1.2593,0.5569,1.2251
20040914,1.4225,1.292,109.4,1.5088,6.841,7.422,1.2581,0.5555,1.2268
20040915,1.4399,1.2987,110.34,1.5221,6.922,7.5235,1.2704,0.5627,1.2144
20040916,1.431,1.2914,109.75,1.5158,6.9452,7.5026,1.2713,0.5584,1.2154
20040917,1.4345,1.3002,109.97,1.5163,6.923,7.47,1.2706,0.558,1.2174
20040920,1.4273,1.2944,109.87,1.5133,6.895,7.449,1.2729,0.5593,1.2172
20040921,1.4263,1.2886,109.94,1.5122,6.8633,7.3827,1.2595,0.5572,1.2264
20040922,1.4134,1.2816,110.53,1.5094,6.833,7.386,1.2608,0.5571,1.2261
20040923,1.4008,1.2782,110.39,1.4975,6.773,7.344,1.2584,0.5555,1.2298
20040924,1.4008,1.2763,110.72,1.4972,6.833,7.3849,1.2638,0.5546,1.2256
20040927,1.4019,1.2738,111.13,1.5004,6.8076,7.3595,1.2589,0.5532,1.2307
20040928,1.3966,1.2754,111.48,1.499,6.78,7.365,1.2613,0.5523,1.2306
20040929,1.399,1.273,110.9,1.4943,6.786,7.36,1.262,0.5565,1.2308
20040930,1.3805,1.2648,110.2,1.4804,6.727,7.289,1.2471,0.5528,1.2417
20041001,1.3827,1.2629,110.45,1.4852,6.692,7.275,1.2496,0.5563,1.24
20041004,1.3875,1.2726,111.13,1.4937,6.7657,7.381,1.2663,0.5609,1.2274
20041005,1.3827,1.2625,111.21,1.4854,6.7268,7.3412,1.262,0.5609,1.2316
20041006,1.382,1.2592,111.34,1.4804,6.7325,7.3475,1.2638,0.5621,1.2298
20041007,1.3761,1.2577,111.15,1.4804,6.74,7.36,1.2645,0.5611,1.2286
20041008,1.3602,1.2512,109.44,1.4635,6.6825,7.303,1.2488,0.5576,1.2418
20041011,,,,,,,,,
20041012,1.3689,1.2575,109.79,1.4728,6.666,7.368,1.2564,0.5593,1.232
20041013,1.3822,1.264,109.78,1.483,6.68,7.3825,1.26,0.559,1.2271
20041014,1.3671,1.2528,109.6,1.4663,6.61,7.34,1.2452,0.5564,1.2393
20041015,1.3667,1.252,109.14,1.455,6.569,7.29,1.2327,0.5541,1.2478
20041018,1.3761,1.255,109.23,1.4571,6.565,7.25,1.2296,0.5552,1.252
20041019,1.3727,1.2542,108.36,1.4545,6.59,7.2572,1.2298,0.5544,1.2515
20041020,1.3574,1.2432,108.16,1.444,6.5172,7.1776,1.2181,0.5498,1.2627
20041021,1.3532,1.2426,107.43,1.4395,6.5197,7.2,1.2168,0.5465,1.2622
20041022,1.3521,1.2379,107.42,1.4401,6.4946,7.1968,1.2163,0.5471,1.2639
20041025,1.3376,1.2232,106.61,1.4251,6.4369,7.0953,1.1982,0.5434,1.2783
20041026,1.3405,1.2246,106.63,1.4335,6.435,7.0723,1.2015,0.5444,1.2758
20041027,1.3405,1.2253,106.67,1.4378,6.4146,7.088,1.2053,0.5458,1.2725
20041028,1.3373,1.2194,106.09,1.4588,6.3892,7.0839,1.1962,0.5459,1.2759
20041029,1.339,1.2209,106.04,1.4633,6.3908,7.0974,1.1988,0.5451,1.2746
20041101,1.3405,1.2229,106.41,1.4624,6.388,7.0997,1.2028,0.5458,1.2741
20041102,1.3428,1.2263,106.29,1.4605,6.4443,7.1406,1.2075,0.5439,1.2703
20041103,1.3264,1.2121,106.2,1.4545,6.385,7.088,1.1968,0.5422,1.2787
20041104,1.3184,1.2053,106.02,1.4447,6.3283,7.0536,1.1858,0.5423,1.2883
20041105,1.3123,1.1981,105.6,1.4393,6.325,7.0236,1.1806,0.5393,1.2938
20041108,1.3196,1.1925,105.57,1.4438,6.3615,7.0252,1.1798,0.5387,1.2936
20041109,1.3127,1.195,105.57,1.4405,6.3533,7.0393,1.1808,0.538,1.293
20041110,1.3172,1.1977,106.91,1.4609,6.3359,7.0139,1.1792,0.5412,1.2925
20041111,,,,,,,,,
20041112,1.3012,1.1919,105.53,1.4438,6.251,6.914,1.1728,0.539,1.2973
20041115,1.2955,1.2032,105.53,1.4314,6.2543,6.9166,1.1787,0.5411,1.2944
20041116,1.294,1.1932,105.35,1.4263,6.231,6.8948,1.1743,0.5393,1.2979
20041117,1.2767,1.1925,104.18,1.4112,6.2269,6.8858,1.165,0.5382,1.3031
20041118,1.2844,1.207,104.23,1.4112,6.2644,6.9108,1.1691,0.5401,1.2982
20041119,1.2736,1.1928,102.8,1.4049,6.2371,6.8557,1.1585,0.5376,1.3059
20041122,1.2757,1.1848,103.2,1.4088,6.25,6.8708,1.1624,0.5379,1.3048
20041123,1.2723,1.1865,103.42,1.4025,6.2387,6.8497,1.1581,0.5344,1.309
20041124,1.2718,1.1813,102.94,1.4083,6.1923,6.783,1.1495,0.5315,1.3162
20041125,,,,,,,,,
20041126,1.2653,1.1775,102.58,1.391,6.1007,6.7119,1.1389,0.5273,1.3288
20041129,1.2736,1.1846,102.61,1.3957,6.0927,6.7007,1.1401,0.5278,1.3286
20041130,1.2948,1.1902,103.04,1.4,6.1391,6.7363,1.1421,0.5243,1.3259
20041201,1.2897,1.1856,102.78,1.3949,6.1189,6.7168,1.144,0.5182,1.3308
20041202,1.2872,1.1899,103.11,1.3928,6.1595,6.7638,1.1512,0.5202,1.3268
20041203,1.2857,1.1976,102.56,1.3918,6.0867,6.6522,1.1391,0.5161,1.339
20041206,1.2907,1.2012,102.68,1.3883,6.0624,6.6343,1.1381,0.5149,1.3431
20041207,1.2897,1.2088,102.74,1.3875,6.075,6.6315,1.1385,0.5139,1.3437
20041208,1.3254,1.2248,104.74,1.4176,6.1993,6.7733,1.1585,0.5186,1.3252
20041209,1.3277,1.2253,104.93,1.4124,6.2225,6.7723,1.1545,0.5212,1.3274
20041210,1.3342,1.2273,105.45,1.4215,6.2118,6.8043,1.1613,0.5226,1.3224
20041213,1.3172,1.2286,104.67,1.4079,6.1733,6.7221,1.1534,0.5199,1.3309
20041214,1.3217,1.2377,105.59,1.41,6.2005,6.7593,1.1566,0.5198,1.328
20041215,1.3068,1.2229,104.02,1.3906,6.115,6.6827,1.1393,0.5142,1.3429
20041216,1.3222,1.2363,104.36,1.4069,6.166,6.758,1.1555,0.5161,1.3287
20041217,1.3146,1.2257,104.28,1.4008,6.1729,6.746,1.1571,0.5157,1.3295
20041220,1.3082,1.2297,104.01,1.3943,6.1681,6.6773,1.1482,0.5133,1.3396
20041221,1.3055,1.2271,104.33,1.4063,6.176,6.717,1.1526,0.5191,1.3377
20041222,1.3062,1.2401,103.95,1.4031,6.186,6.738,1.1525,0.5229,1.339
20041223,1.3065,1.2358,103.71,1.4021,6.1352,6.6972,1.1444,0.521,1.3491
20041224,1.3006,1.2291,103.65,1.3937,6.1167,6.6685,1.1423,0.5199,1.3536
20041227,1.2858,1.216,102.97,1.3854,6.0693,6.608,1.1351,0.5163,1.3625
20041228,1.2842,1.2185,103.13,1.3822,6.0731,6.5939,1.1338,0.5177,1.3621
20041229,1.2972,1.2165,104.19,1.4035,6.094,6.6216,1.137,0.522,1.3568
20041230,1.2845,1.2064,103.11,1.3926,6.0551,6.6215,1.1342,0.5203,1.3623
20041231,1.2812,1.2034,102.68,1.3883,6.0794,6.6687,1.1412,0.5219,1.3538
20050103,1.2837,1.2108,102.83,1.399,6.1035,6.6855,1.1466,0.5247,1.3476
20050104,1.3041,1.2248,104.27,1.4146,6.2407,6.8144,1.1674,0.531,1.3295
20050105,1.3024,1.2236,103.95,1.4225,6.2135,6.7911,1.1673,0.5298,1.3292
20050106,1.3137,1.2371,104.87,1.4329,6.2665,6.8655,1.1733,0.5333,1.3187
20050107,1.3193,1.2333,104.93,1.4378,6.2971,6.92,1.1859,0.5347,1.3062
20050110,1.3165,1.2194,104.32,1.4391,6.2675,6.8856,1.1792,0.5333,1.3109
20050111,1.3086,1.2142,103.42,1.4282,6.2278,6.8616,1.1758,0.532,1.3161
20050112,1.3021,1.1982,102.26,1.4144,6.1726,6.8179,1.1649,0.5282,1.3281
20050113,1.3038,1.2005,102.55,1.4154,6.1952,6.8465,1.1726,0.531,1.3207
20050114,1.3182,1.2188,102.5,1.4325,6.2558,6.905,1.1821,0.5349,1.3106
20050117,,,,,,,,,
20050118,1.3196,1.2217,102.36,1.4327,6.2568,6.9254,1.1839,0.535,1.3043
20050119,1.3148,1.2268,102.52,1.4225,6.2718,6.922,1.1833,0.5336,1.3036
20050120,1.3137,1.2334,103.31,1.4172,6.3257,6.9711,1.1904,0.5342,1.2959
20050121,1.2967,1.2211,102.85,1.3994,6.2929,6.9414,1.1853,0.5336,1.3049
20050124,1.3004,1.2258,102.67,1.399,6.2894,6.9516,1.1856,0.5325,1.3041
20050125,1.3072,1.2381,104.16,1.4104,6.3355,7.0069,1.196,0.5363,1.2954
20050126,1.2902,1.2307,102.9,1.3902,6.3116,6.938,1.1828,0.531,1.3081
20050127,1.2893,1.2366,103.15,1.3974,6.3313,6.9725,1.1859,0.5301,1.3032
20050128,1.2902,1.2422,103.45,1.4021,6.3325,6.9816,1.1876,0.5305,1.3033
20050131,1.2888,1.2396,103.55,1.4061,6.3558,6.9779,1.1877,0.5305,1.3049
20050201,1.2948,1.2405,103.93,1.4057,6.354,6.9838,1.1937,0.5321,1.3017
20050202,1.2925,1.2408,104.05,1.4055,6.3399,6.9673,1.1949,0.5312,1.3015
20050203,1.2982,1.2424,104.55,1.4069,6.3876,7.008,1.2029,0.5318,1.2959
20050204,1.2945,1.2495,103.7,1.4033,6.4153,7.0223,1.2059,0.5305,1.2927
20050207,1.2965,1.2562,104.68,1.4196,6.5427,7.1114,1.2222,0.5374,1.2773
20050208,1.304,1.2476,105.65,1.4271,6.5602,7.1048,1.2203,0.5385,1.2783
20050209,1.3014,1.2511,105.84,1.4237,6.5412,7.087,1.217,0.5382,1.2797
20050210,1.2778,1.2406,105.69,1.4035,6.5462,7.0565,1.2087,0.5345,1.2882
20050211,1.2734,1.238,105.75,1.4023,6.5494,7.0702,1.2095,0.5359,1.2864
20050214,1.2671,1.2342,104.94,1.3972,6.4707,6.9948,1.1975,0.5286,1.2981
20050215,1.2718,1.2336,104.47,1.3951,6.453,6.9858,1.1938,0.5293,1.2986
20050216,1.2789,1.2421,105.62,1.4011,6.434,6.988,1.1911,0.5325,1.2994
20050217,1.2686,1.231,105.4,1.3914,6.4,6.9557,1.1825,0.5277,1.3083
20050218,1.2694,1.2294,105.69,1.3799,6.3386,6.967,1.1822,0.5277,1.3075
20050221,,,,,,,,,
20050222,1.2594,1.2301,104.15,1.3691,6.242,6.8697,1.1617,0.5238,1.323
20050223,1.2723,1.2402,104.96,1.3818,6.2425,6.8783,1.1638,0.5245,1.3208
20050224,1.2705,1.2435,105.41,1.3841,6.2467,6.8724,1.1691,0.5235,1.3205
20050225,1.2734,1.2407,105.21,1.3885,6.2591,6.8701,1.1686,0.5222,1.3195
20050228,1.2594,1.2295,104.25,1.3721,6.2009,6.8275,1.1585,0.5195,1.3274
20050301,1.2744,1.2425,104.37,1.3755,6.2148,6.8621,1.1654,0.5207,1.3189
20050302,1.2765,1.2395,104.71,1.3761,6.2583,6.9105,1.1755,0.5229,1.3127
20050303,1.2752,1.2463,105.02,1.3731,6.2628,6.8863,1.1787,0.5236,1.313
20050304,1.2628,1.2324,104.46,1.3605,6.2102,6.822,1.168,0.5197,1.3244
20050307,1.2618,1.23,105.22,1.3596,6.2075,6.8333,1.1757,0.5219,1.3203
20050308,1.2541,1.2163,104.51,1.3517,6.1386,6.7716,1.1607,0.5183,1.3342
